packet_len_norm,src_port_norm,dst_port_norm,payload_len_norm,proto_tcp,proto_udp,proto_icmp,tcp_syn,tcp_ack,tcp_fin,tcp_rst,label
0.054184686,0.43566918,0.92500913,0.5893585,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07576217,0.8880672,0.6180507,0.6494227,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.41036037,0.2613506,0.68082577,0.18070161,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.40661874,0.16984887,0.79732066,0.04408137,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.17813216,0.0013946854,0.11518399,0.70821834,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.17608422,0.960886,0.9651646,0.30861193,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.66764677,0.71422535,0.18157673,0.05342257,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06337174,0.8125986,0.19288632,0.30504534,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5742173,0.5596733,0.7626766,0.7023956,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9555387,0.9689544,0.72261053,0.0548022,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.3948505,0.820198,0.08806352,0.8971774,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.65062886,0.6174407,0.9026126,0.617061,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.08173223,0.43664774,0.0938037,0.00023526193,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.17420587,0.9891735,0.44712728,0.30309626,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.19383891,0.91541225,0.9218308,0.7799873,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.72889864,0.2608838,0.13623501,0.07540947,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.1631691,0.6543454,0.9412525,0.11556796,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.5812135,0.8085646,0.04269305,0.9431262,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11340943,0.21048142,0.47880903,0.75030416,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.7977216,0.17013842,0.038815573,0.74123484,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4249635,0.6938926,0.006790265,0.7888781,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.71181893,0.114914805,0.0003509575,0.6553016,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.86008835,0.1595163,0.71646243,0.12457692,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.2401065,0.43385717,0.56877476,0.33682206,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3141079,0.19846416,0.16070402,0.10741258,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.17954297,0.18844539,0.64658064,0.37599173,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.42597467,0.8893899,0.43121344,0.8933677,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.90398604,0.45477244,0.49166673,0.2525923,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.64757985,0.80640215,0.868118,0.6107697,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.6031232,0.6195714,0.04909101,0.004499464,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.26011682,0.5937392,0.8925832,0.22838144,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.8038426,0.98042905,0.7388222,0.9229403,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.9407014,0.41549352,0.9577726,0.6436708,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.15165044,0.5316397,0.95126235,0.41613632,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.93985546,0.10247598,0.36459467,0.48852727,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.82439685,0.800271,0.32103145,0.2056599,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.24849954,0.9025032,0.5203634,0.3444929,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.49254352,0.5768374,0.7927539,0.2091991,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.5449559,0.019652978,0.49628195,0.43738407,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.42676365,0.916818,0.7263133,0.6511857,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.458979,0.6459216,0.16626252,0.36787638,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15475132,0.074497424,0.09002823,0.14742748,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.8309121,0.66313714,0.8294237,0.7560108,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.64952624,0.9934924,0.6646333,0.91774684,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.44538057,0.21370311,0.9243448,0.29084036,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5617544,0.6484499,0.4672972,0.017276267,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.22126731,0.83210635,0.3477612,0.825212,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.89216226,0.75436556,0.58198816,0.6300668,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.66453195,0.8936258,0.030203903,0.10292015,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9366712,0.6413945,0.10802117,0.55022854,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.98386407,0.7761798,0.5144138,0.75241464,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.55659324,0.3692489,0.9809883,0.287259,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.6027718,0.07765133,0.42221802,0.44428205,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3080976,0.5302919,0.3783792,0.8175367,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87144965,0.9708591,0.8533141,0.10710174,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.38477138,0.76880425,0.15048671,0.06733063,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.86203605,0.16928458,0.6235123,0.23700084,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.5426707,0.9349171,0.46520275,0.48285878,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.4385362,0.7849971,0.4424013,0.89410394,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.70126873,0.009119654,0.88599825,0.44309196,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.98457104,0.51473975,0.19378541,0.9426159,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.24227995,0.88231,0.7672557,0.5244492,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.38715628,0.666698,0.5314764,0.75009674,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1365658,0.050172683,0.85889465,0.45127642,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.9000919,0.18462902,0.36948276,0.41656867,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2694027,0.940024,0.7493885,0.4092689,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.57687837,0.40775797,0.0003509575,0.6673172,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15030365,0.17605437,0.055476815,0.9302168,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.351323,0.46751514,0.3731791,0.7048201,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.76827896,0.16158143,0.5843112,0.6184999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09449071,0.5907518,0.42766055,0.6997485,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.73061067,0.94254607,0.14622615,0.0913905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.31281614,0.18735035,0.29511008,0.73867464,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.29053906,0.08254692,0.16419472,0.0055122883,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.53615934,0.36750343,0.380436,0.8794625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9923413,0.28564063,0.10310054,0.27123612,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9489799,0.9166217,0.5205602,0.31313717,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.90229434,0.8135039,0.26434386,0.065466434,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2366684,0.909083,0.14571509,0.010176924,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5899246,0.2814072,0.33162755,0.5077461,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.70639807,0.14139129,0.87142396,0.8153085,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.06577717,0.680674,0.48807266,0.9941085,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.84590894,0.7289907,0.74385947,0.35341203,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.7994203,0.7756887,0.8130993,0.93008244,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4040351,0.38011172,0.6635879,0.36097342,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.7398296,0.90780723,0.664592,0.2295447,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.1128066,0.9716758,0.79336023,0.7540083,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.6109918,0.5664111,0.6430877,0.55037796,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7092609,0.61718315,0.98113966,0.6762041,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8353715,0.18848851,0.32649073,0.5158603,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.49885342,0.51207024,0.43232065,0.19451295,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.9029139,0.11644189,0.20706496,0.65126526,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5211435,0.7208111,0.14383058,0.18803978,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.80301356,0.27610624,0.7111004,0.41013914,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.5477048,0.50811106,0.09002823,0.88120073,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4504562,0.78162086,0.08348101,0.057560787,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.22511819,0.89336485,0.71721303,0.3897719,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8709202,0.9964629,0.58804566,0.6733921,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.56311977,0.1820064,0.08072935,0.58328706,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9951314,0.42071268,0.9071983,0.10097672,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.06675166,0.1174093,0.48580742,0.83695555,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.3691504,0.2870331,0.49084494,0.27237806,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.7367925,0.61112726,0.48087752,0.43576664,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.45719373,0.7719443,0.6541574,0.6587059,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.44234267,0.7512388,0.42323986,0.15117283,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.4078781,0.6173192,0.8432927,0.8631406,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.604594,0.5256614,0.3369277,0.7363005,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05456051,0.109396726,0.32615528,0.3252395,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.5256117,0.059191063,0.33867034,0.68201244,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.95662236,0.8472921,0.25810623,0.12598278,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.5540065,0.014811386,0.32894164,0.13288726,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.80304796,0.26646823,0.05891388,0.88962066,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.5961318,0.052604735,0.2076958,0.9762203,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2928652,0.52140313,0.290857,0.7084546,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.41785565,0.1389726,0.059256725,0.70080394,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
0.1239692,0.5153706,0.6892423,0.33812207,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.16122587,0.22993216,0.8096095,0.38899598,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7721941,0.31788805,0.18193404,0.14134297,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.23348266,0.11692898,0.906887,0.45179808,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.33872896,0.071792684,0.41854778,0.19007945,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.51342356,0.39423338,0.1978725,0.14300212,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9472212,0.85896146,0.34322488,0.58950436,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.21763258,0.3738447,0.054564275,0.85847247,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.09513856,0.93031377,0.4621605,0.15374245,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.40538675,0.60004586,0.085829385,0.61805695,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.42155635,0.5739276,0.13871151,0.25688815,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.49093607,0.60751927,0.56605375,0.5533752,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0829504,0.40459746,0.9890274,0.20741814,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.62715614,0.7782864,0.64791244,0.23626253,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.19588344,0.66936684,0.68227065,0.64980614,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.28971717,0.95537484,0.6122155,0.34665275,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.99190784,0.3306526,0.12745577,0.87005687,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.06115086,0.39470905,0.8608187,0.29081863,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.7761744,0.03293221,0.7459768,0.426221,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.37043807,0.9562638,0.44736958,0.39075968,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.2842328,0.40863642,0.86980736,0.5460241,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21876487,0.81757337,0.22837111,0.88304126,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.928907,0.47736895,0.32506654,0.5949477,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6888104,0.4143331,0.8879797,0.14996475,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.487173,0.9280835,0.17045741,0.07447928,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6694839,0.47112423,0.08844853,0.077776186,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21569617,0.69450545,0.76853305,0.81047904,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.707892,0.4836458,0.5378932,0.8890238,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.36805493,0.2657712,0.018916573,0.03642846,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.98900896,0.7822449,0.85721487,0.052183144,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4452063,0.158028,0.032564983,0.5161645,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.7166413,0.96991426,0.39015552,0.11797734,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.77996486,0.07244049,0.0003509575,0.20861709,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.27966464,0.7004684,0.9594915,0.26325428,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.897534,0.40333,0.03416424,0.2806247,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.70103896,0.6505136,0.21707043,0.4765392,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.24215916,0.066717125,0.526094,0.8052007,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.4540947,0.7166428,0.88654447,0.8059809,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.09241805,0.37151915,0.46930578,0.7440944,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.44180927,0.07793927,0.53016037,0.20575456,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.42875016,0.17192873,0.7997718,0.0031774694,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.38276395,0.115438156,0.66958195,0.28616473,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.3394108,0.46757555,0.9010329,0.73584354,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.10727563,0.9636513,0.9501179,0.7065269,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.30434087,0.16868983,0.03680448,0.014338273,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.30348682,0.52024066,0.61895066,0.13188818,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.37078708,0.5275869,0.8773863,0.8534848,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.98700064,0.3401917,0.859212,0.9361938,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.7625457,0.7522416,0.6179447,0.21255414,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.6885552,0.8840076,0.82685006,0.42508543,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.93592864,0.666815,0.28110537,0.7582553,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.40591443,0.7040295,0.5569136,0.54693353,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.23061141,0.74856716,0.9245112,0.6211033,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.6647895,0.67742085,0.62050635,0.9109137,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.5157647,0.78051907,0.20241496,0.6190663,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.6000859,0.86001587,0.75795645,0.97085696,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88408613,0.66584647,0.97520554,0.13482359,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75477535,0.6476087,0.9156807,0.6420859,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.45257163,0.9719506,0.0003509575,0.289683,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.81936044,0.012615116,0.9515517,0.8832377,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.8346146,0.62798816,0.7266184,0.9932769,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.51686424,0.17440908,0.66133004,0.9276061,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.33185223,0.09240306,0.79115456,0.75587016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.79708385,0.73221165,0.12302073,0.49418816,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6410334,0.80308694,0.5972957,0.94467616,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9946558,0.37035173,0.315881,0.18180178,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.39658263,0.29283643,0.15466739,0.5930571,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.60043675,0.81140935,0.051712826,0.099812016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9107234,0.2901604,0.8863776,0.20196863,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.5705642,0.55884486,0.7487579,0.98437893,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7605657,0.09749253,0.162585,0.0783052,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.74009764,0.9682105,0.21580808,0.0035843754,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.98118275,0.42653802,0.24250591,0.29017562,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9212212,0.7576493,0.26362258,0.2296563,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13907275,0.26182684,0.32231584,0.69859606,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.526652,0.87617654,0.027337763,0.49627262,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.91917866,0.8820464,0.06921931,0.90850216,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.75678384,0.832356,0.48611566,0.42486805,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.66526204,0.4793062,0.18587273,0.5474967,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.78381133,0.802282,0.9570062,0.8066075,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.13245243,0.9267132,0.7213606,0.028908588,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6543019,0.41956908,0.006790265,0.4582024,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.1301161,0.07783728,0.6453589,0.4592681,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.87138915,0.023625296,0.63572925,0.046101753,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.072093226,0.4081601,0.7529451,0.98390836,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.17320327,0.7525368,0.774482,0.56537175,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.4440363,0.42013472,0.6180146,0.7137117,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9499354,0.9603116,0.9273199,0.51656806,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5621496,0.30004928,0.5119767,0.42098573,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5236843,0.35923955,0.7487623,0.8537918,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.36610258,0.9210233,0.58860964,0.086049385,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.19760288,0.5521581,0.8550186,0.16378841,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15585877,0.8514296,0.02324762,0.6204152,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.61706257,0.45396787,0.1908084,0.7190399,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.95754343,0.82771105,0.40576318,0.22217523,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.7556936,0.15478522,0.37205872,0.40607163,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.38653097,0.19607997,0.49529833,0.39049414,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.7180839,0.7515357,0.057559215,0.1088071,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.31447092,0.58153564,0.44572157,0.1739406,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.46078965,0.03749539,0.051712826,0.027527675,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.7163086,0.2434518,0.491882,0.30330372,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.35329178,0.015324641,0.20948048,0.28768897,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.28255033,0.25180814,0.43046474,0.26332083,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.93870634,0.4176391,0.9955887,0.40591666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7014465,0.44224802,0.630802,0.044199727,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5483913,0.8541278,0.08124987,0.3031155,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.50128376,0.73705304,0.37326458,0.99344075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.42294762,0.78314346,0.73637766,0.2640844,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.41838992,0.90704167,0.5213715,0.9191251,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.6164209,0.6179732,0.57753396,0.6858746,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6435988,0.6928659,0.10740217,0.15147215,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8367004,0.7045609,0.2333846,0.84695905,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.31347424,0.0050155083,0.07286807,0.7050633,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.90523946,0.46334913,0.8946268,0.86448246,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6567694,0.40079957,0.9048469,0.500491,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.5750039,0.9287795,0.03787133,0.2493984,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.65480065,0.92677486,0.46687657,0.9409844,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.21354368,0.35993388,0.5618523,0.9472912,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.23944534,0.17880727,0.167277,0.17498863,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.7291298,0.17788225,0.7256514,0.811259,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15614712,0.23323739,0.47723842,0.33982265,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.8501994,0.223754,0.25749046,0.88683367,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.35391402,0.6327042,0.19159426,0.37422705,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.4324957,0.20849933,0.35371196,0.29987615,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.28506678,0.44036016,0.92940974,0.3026862,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.76139235,0.42800364,0.051712826,0.9587363,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.3606165,0.6958876,0.7078893,0.36757225,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.54086417,0.9602378,0.9267125,0.76573634,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.34061134,0.44847512,0.022614809,0.40609643,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9735128,0.13830736,0.55191046,0.8230314,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.17062913,0.2877748,0.051712826,0.6532668,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.9523642,0.8075113,0.29870635,0.5363073,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.44661912,0.52934897,0.624324,0.23713645,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.43090475,0.96326226,0.60007745,0.59540945,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
